"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYYU","47322_SW",47322,"SW","Northern Region",55.65446,-120.49465,8,0,FALSE,7e-04,0.1023,0.0535,0.1733
"MYYU","57322_NE",57322,"NE","South Coastal Region",49.09454,-122.09881,7,6,TRUE,0.9433,0.838,0.7381,0.9158
"MYYU","57322_NW",57322,"NW","South Coastal Region",49.07915,-122.16077,7,7,TRUE,1,0.8991,0.8313,0.9489
"MYYU","57322_SE",57322,"SE","South Coastal Region",49.0141,-122.09198,7,4,TRUE,0.5784,0.5859,0.4301,0.7324
"MYYU","57322_SW",57322,"SW","South Coastal Region",49.01663,-122.15131,7,6,TRUE,0.9256,0.907,0.829,0.9599
"MYYU","58842_NW",58842,"NW","Northern Region",54.79952,-121.1886,2,0,FALSE,1e-04,0.05,0.0191,0.102
"MYYU","58842_SE",58842,"SE","Northern Region",54.73781,-121.16052,2,0,FALSE,3e-04,0.0335,0.0127,0.0677
"MYYU","58842_SW",58842,"SW","Northern Region",54.75716,-121.25541,2,0,FALSE,4e-04,0.0313,0.0114,0.0658
"MYYU","5994_NE",5994,"NE","Kootenay Region",49.26067,-115.24894,5,4,TRUE,0.8057,0.4947,0.383,0.6145
"MYYU","5994_SE",5994,"SE","Kootenay Region",49.21228,-115.26277,5,2,TRUE,0.4051,0.385,0.273,0.5071
"MYYU","60586_NW",60586,"NW","Kootenay Region",50.93041,-116.39001,6,3,TRUE,0.5064,0.4316,0.3311,0.5394
"MYYU","60586_SW",60586,"SW","Kootenay Region",50.90342,-116.39335,6,1,TRUE,0.1708,0.7162,0.5199,0.8754
"MYYU","6202_NE",6202,"NE","South Coastal Region",48.53741,-123.50119,6,5,TRUE,0.9225,0.7912,0.6924,0.8745
"MYYU","6202_NW",6202,"NW","South Coastal Region",48.50788,-123.60088,6,1,TRUE,0.2041,0.4858,0.3486,0.6366
"MYYU","6202_SE",6202,"SE","South Coastal Region",48.48934,-123.5079,4,4,TRUE,1,0.831,0.75,0.8971
"MYYU","6202_SW",6202,"SW","South Coastal Region",48.48637,-123.54913,7,7,TRUE,1,0.8735,0.7999,0.9299
"MYYU","70250_NW",70250,"NW","Kootenay Region",51.24583,-116.91793,6,0,FALSE,0.0043,0.4297,0.3163,0.552
"MYYU","70250_SW",70250,"SW","Kootenay Region",51.20982,-116.89974,4,0,FALSE,0.0073,0.5489,0.4334,0.6618
"MYYU","73002_NE",73002,"NE","Okanagan Region",50.85067,-121.87219,8,2,TRUE,0.2596,0.7681,0.6609,0.8657
"MYYU","73002_SE",73002,"SE","Okanagan Region",50.82484,-121.86896,9,1,TRUE,0.14,0.5911,0.4344,0.7569
"MYYU","73002_SW",73002,"SW","Okanagan Region",50.80422,-121.87782,9,2,TRUE,0.2419,0.542,0.4294,0.6669
"MYYU","73786_NW",73786,"NW","South Coastal Region",49.12334,-123.06198,9,7,TRUE,0.9049,0.8676,0.7821,0.9311
"MYYU","73786_SE",73786,"SE","South Coastal Region",49.12604,-123.00163,9,7,TRUE,0.842,0.8209,0.6924,0.9158
"MYYU","73786_SW",73786,"SW","South Coastal Region",49.10823,-123.07992,7,7,TRUE,1,0.9391,0.8401,0.9874
"MYYU","77162_NE",77162,"NE","Kootenay Region",50.95478,-118.09975,5,0,FALSE,8e-04,0.0675,0.0259,0.131
"MYYU","77162_SW",77162,"SW","Kootenay Region",50.886,-118.10586,8,6,TRUE,0.7578,0.6901,0.5719,0.7969
"MYYU","79018_NE",79018,"NE","Kootenay Region",50.2021,-116.91007,8,3,TRUE,0.3792,0.2483,0.1739,0.3286
"MYYU","79018_NW",79018,"NW","Kootenay Region",50.19383,-116.94752,8,8,TRUE,1,0.6578,0.5277,0.7766
"MYYU","79018_SE",79018,"SE","Kootenay Region",50.18723,-116.90419,8,3,TRUE,0.3795,0.2651,0.1738,0.3616
"MYYU","79018_SW",79018,"SW","Kootenay Region",50.17771,-116.95968,7,7,TRUE,1,0.7594,0.6396,0.8599
"MYYU","86074_NE",86074,"NE","South Coastal Region",49.23087,-122.3056,7,1,TRUE,0.1565,0.495,0.3479,0.6703
"MYYU","86074_NW",86074,"NW","South Coastal Region",49.18442,-122.40331,3,3,TRUE,1,0.894,0.8276,0.944
"MYYU","86074_SE",86074,"SE","South Coastal Region",49.16962,-122.3193,4,4,TRUE,1,0.8749,0.7795,0.945
"MYYU","86074_SW",86074,"SW","South Coastal Region",49.14174,-122.38204,6,4,TRUE,0.7253,0.8511,0.7708,0.9144
"MYYU","89962_NE",89962,"NE","Kootenay Region",49.07682,-117.5986,3,3,TRUE,1,0.5473,0.4146,0.6795
"MYYU","89962_SE",89962,"SE","Kootenay Region",49.00974,-117.57236,3,3,TRUE,1,0.7059,0.5725,0.8191
"MYYU","89962_SW",89962,"SW","Kootenay Region",49.0077,-117.63034,3,3,TRUE,1,0.787,0.6477,0.8937
"MYYU","93290_NE",93290,"NE","Okanagan Region",49.44361,-119.56535,6,5,TRUE,0.8619,0.7138,0.5992,0.8205
"MYYU","93290_NW",93290,"NW","Okanagan Region",49.41531,-119.6018,9,8,TRUE,0.913,0.7693,0.6698,0.8603
"MYYU","93290_SE",93290,"SE","Okanagan Region",49.38433,-119.56165,8,8,TRUE,1,0.8763,0.7868,0.9415
"MYYU","93290_SW",93290,"SW","Okanagan Region",49.37943,-119.59374,9,3,TRUE,0.3604,0.6093,0.4741,0.7399
"MYYU","94522_NW",94522,"NW","Northern Region",53.10732,-131.86467,3,0,FALSE,0.0052,0.5142,0.3304,0.6985
"MYYU","94522_SE",94522,"SE","Northern Region",53.08196,-131.77925,3,0,FALSE,0.0047,0.4498,0.2698,0.6407
"MYYU","9466_NE",9466,"NE","Northern Region",57.34435,-125.50932,2,0,FALSE,0.0016,0.1094,0.0548,0.1894
"MYYU","9466_NW",9466,"NW","Northern Region",57.3459,-125.55037,3,0,FALSE,7e-04,0.1519,0.0609,0.3053
"MYYU","9466_SE",9466,"SE","Northern Region",57.31575,-125.49037,3,0,FALSE,5e-04,0.0488,0.021,0.0941
"MYYU","9466_SW",9466,"SW","Northern Region",57.29483,-125.51474,3,0,FALSE,7e-04,0.0997,0.0508,0.1716
"MYYU","986_NE",986,"NE","Northern Region",53.188,-121.30225,8,0,FALSE,3e-04,0.1439,0.0497,0.3266
"MYYU","986_SE",986,"SE","Northern Region",53.1392,-121.2577,6,0,FALSE,6e-04,0.0804,0.0322,0.1571
