"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"MYTH","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2018,TRUE,3,0,0.0158,0.0353,0.0013,0.1311
"MYTH","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2019,TRUE,2,0,0.0136,0.04,0.0011,0.142
"MYTH","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2020,TRUE,3,0,0.0096,0.037,9e-04,0.1281
"MYTH","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2021,FALSE,0,NA,NA,0.0628,0.0098,0.1853
"MYTH","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2022,FALSE,0,NA,NA,0.0871,0.0142,0.2318
"MYTH","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2023,FALSE,0,NA,NA,0.0714,0.0117,0.2011
"MYTH","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2024,TRUE,4,0,0.0398,0.1461,0.0341,0.3756
"MYTH","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2025,FALSE,0,NA,NA,0.1695,0.0423,0.4091
"MYTH","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2017,TRUE,3,0,0.0433,0.0765,0.0052,0.309
"MYTH","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2018,TRUE,3,0,0.018,0.0349,0.0027,0.1119
"MYTH","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2019,FALSE,0,NA,NA,0.0302,0.0013,0.1039
"MYTH","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2020,TRUE,3,0,0.0087,0.024,5e-04,0.0886
"MYTH","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2021,TRUE,2,0,0.0151,0.0358,0.0057,0.105
"MYTH","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2022,FALSE,0,NA,NA,0.0533,0.0067,0.1493
"MYTH","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2023,TRUE,4,0,0.0013,0.037,0.0051,0.1104
"MYTH","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2024,TRUE,4,0,0.032,0.089,0.0189,0.2446
"MYTH","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2025,FALSE,0,NA,NA,0.1004,0.0222,0.2462
"MYTH","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2017,TRUE,3,0,0.0189,0.0393,0.0016,0.1598
"MYTH","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2018,TRUE,3,0,0.0118,0.0322,0.0022,0.0997
"MYTH","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2019,TRUE,3,0,0.0113,0.0337,0.0016,0.1076
"MYTH","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2020,TRUE,3,0,0.0091,0.0298,0.0011,0.0963
"MYTH","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2021,TRUE,4,0,0.0084,0.0462,0.0084,0.1209
"MYTH","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2022,TRUE,3,0,0.0196,0.0674,0.014,0.1599
"MYTH","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2023,FALSE,0,NA,NA,0.0522,0.0101,0.1302
"MYTH","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2024,FALSE,0,NA,NA,0.1102,0.0321,0.2552
"MYTH","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2025,FALSE,0,NA,NA,0.1308,0.0393,0.2924
"MYTH","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2017,TRUE,4,0,0.6502,0.3146,0.0462,0.7837
"MYTH","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2018,FALSE,0,NA,NA,0.2853,0.069,0.6405
"MYTH","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2019,TRUE,4,1,1,0.2783,0.0734,0.5965
"MYTH","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2020,TRUE,4,0,0.5816,0.2544,0.0527,0.5604
"MYTH","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2021,TRUE,4,0,0.3916,0.249,0.0617,0.5332
"MYTH","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2022,FALSE,0,NA,NA,0.2807,0.0752,0.5755
"MYTH","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2023,FALSE,0,NA,NA,0.2596,0.0551,0.5583
"MYTH","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2024,FALSE,0,NA,NA,0.3119,0.0776,0.6325
"MYTH","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2025,FALSE,0,NA,NA,0.3425,0.0911,0.6826
