"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"EPFU","230186_SE",230186,"SE","Okanagan Region",48.97511,-121.08329,6,5,TRUE,0.9434,0.7558,0.5515,0.9063
"EPFU","241002_NE",241002,"NE","Kootenay Region",51.03817,-118.1357,9,1,TRUE,0.1448,0.6975,0.5086,0.8525
"EPFU","241002_NW",241002,"NW","Kootenay Region",51.01597,-118.20292,9,8,TRUE,0.9116,0.9071,0.8245,0.9619
"EPFU","243562_NE",243562,"NE","Kootenay Region",49.69966,-115.98498,7,6,TRUE,0.9328,0.7347,0.5793,0.8563
"EPFU","243562_SE",243562,"SE","Kootenay Region",49.65068,-115.94692,6,5,TRUE,0.944,0.7831,0.6654,0.8796
"EPFU","252394_NW",252394,"NW","South Coastal Region",48.79865,-125.16568,2,0,FALSE,0.021,0.5869,0.4664,0.7073
"EPFU","26170_NE",26170,"NE","Northern Region",53.62052,-132.20883,4,0,FALSE,0.0035,0.5354,0.4031,0.6745
"EPFU","26170_NW",26170,"NW","Northern Region",53.60452,-132.28837,3,0,FALSE,0.0053,0.4033,0.2832,0.5472
"EPFU","26170_SE",26170,"SE","Northern Region",53.58901,-132.17695,4,1,TRUE,0.2791,0.5056,0.3771,0.6425
"EPFU","26170_SW",26170,"SW","Northern Region",53.56895,-132.23042,4,0,FALSE,0.0038,0.5791,0.3941,0.7731
"EPFU","265749_NE",265749,"NE","Okanagan Region",49.15892,-119.03758,6,3,TRUE,0.5393,0.7215,0.5455,0.8687
"EPFU","265749_NW",265749,"NW","Okanagan Region",49.16674,-119.10324,8,6,TRUE,0.8353,0.753,0.6194,0.8712
"EPFU","265749_SE",265749,"SE","Okanagan Region",49.11153,-118.97698,8,8,TRUE,1,0.8702,0.7925,0.9308
"EPFU","265749_SW",265749,"SW","Okanagan Region",49.11337,-119.05299,8,7,TRUE,0.9455,0.7312,0.5642,0.8772
"EPFU","268521_NE",268521,"NE","Kootenay Region",49.49916,-115.03962,6,6,TRUE,1,0.8417,0.73,0.9265
"EPFU","268521_NW",268521,"NW","Kootenay Region",49.48855,-115.09812,6,5,TRUE,0.9787,0.8206,0.7208,0.9009
"EPFU","268521_SE",268521,"SE","Kootenay Region",49.44083,-115.05634,7,3,TRUE,0.5705,0.8107,0.6548,0.9244
"EPFU","269777_NW",269777,"NW","Northern Region",57.04083,-122.86281,4,0,FALSE,0.0103,0.358,0.1903,0.5437
"EPFU","269777_SW",269777,"SW","Northern Region",57.01497,-122.80521,4,3,TRUE,0.8949,0.525,0.4013,0.653
"EPFU","271731_SW",271731,"SW","Kootenay Region",51.24146,-117.64962,9,2,TRUE,0.2426,0.8336,0.7346,0.9117
"EPFU","273050_SE",273050,"SE","South Coastal Region",49.00511,-125.65145,3,0,FALSE,0.0592,0.5764,0.4459,0.7089
"EPFU","283586_NE",283586,"NE","Northern Region",54.3558,-128.5366,6,0,FALSE,0.0209,0.3748,0.2339,0.5678
"EPFU","283586_NW",283586,"NW","Northern Region",54.3321,-128.6266,8,2,TRUE,0.2708,0.4208,0.2884,0.5819
"EPFU","283586_SE",283586,"SE","Northern Region",54.31162,-128.54374,8,2,TRUE,0.2716,0.4632,0.3252,0.6186
"EPFU","283586_SW",283586,"SW","Northern Region",54.2946,-128.581,8,1,TRUE,0.1411,0.4107,0.2594,0.6044
"EPFU","294832_NE",294832,"NE","Northern Region",56.3348,-120.97877,8,8,TRUE,1,0.488,0.3731,0.6094
"EPFU","294832_NW",294832,"NW","Northern Region",56.33264,-121.00747,8,4,TRUE,0.5642,0.5179,0.4069,0.6267
"EPFU","294832_SE",294832,"SE","Northern Region",56.30206,-120.94608,6,6,TRUE,1,0.5216,0.3963,0.6497
"EPFU","294832_SW",294832,"SW","Northern Region",56.30496,-121.00198,7,2,TRUE,0.297,0.5004,0.3555,0.6436
