"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"MYVO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2021,TRUE,4,1,1,0.7344,0.6284,0.8295
"MYVO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2022,TRUE,2,0,0.3547,0.7672,0.6686,0.8559
"MYVO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2023,FALSE,0,NA,NA,0.8302,0.7373,0.9077
"MYVO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2024,TRUE,4,0,0.1776,0.8132,0.7123,0.8972
"MYVO","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2025,TRUE,4,1,1,0.8163,0.7175,0.8983
"MYVO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2017,FALSE,0,NA,NA,0.6556,0.3747,0.9056
"MYVO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2018,TRUE,3,1,1,0.685,0.4954,0.8616
"MYVO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2019,FALSE,0,NA,NA,0.6813,0.5293,0.8163
"MYVO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2020,TRUE,3,1,1,0.685,0.5457,0.8095
"MYVO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2021,TRUE,4,1,1,0.7275,0.5966,0.8437
"MYVO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2022,TRUE,3,1,1,0.7519,0.6213,0.8654
"MYVO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2023,TRUE,4,1,1,0.7897,0.6551,0.8996
"MYVO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2024,FALSE,0,NA,NA,0.7972,0.6594,0.9078
"MYVO","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2025,TRUE,4,1,1,0.8098,0.6691,0.9154
"MYVO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2017,FALSE,0,NA,NA,0.6125,0.207,0.9379
"MYVO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2018,TRUE,2,1,1,0.6912,0.3814,0.927
"MYVO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2019,TRUE,3,1,1,0.7355,0.4731,0.915
"MYVO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2020,TRUE,3,1,1,0.7685,0.5354,0.9195
"MYVO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2021,TRUE,4,1,1,0.8151,0.6003,0.9419
"MYVO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2022,TRUE,3,1,1,0.843,0.6489,0.9548
"MYVO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2023,TRUE,4,1,1,0.8731,0.689,0.9694
"MYVO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2024,TRUE,4,1,1,0.8852,0.7135,0.9723
"MYVO","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2025,TRUE,4,1,1,0.8996,0.7386,0.9766
"MYVO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2017,FALSE,0,NA,NA,0.6181,0.3225,0.9013
"MYVO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2018,TRUE,2,1,1,0.6734,0.4586,0.8764
"MYVO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2019,TRUE,3,1,1,0.6992,0.5217,0.8505
"MYVO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2020,FALSE,0,NA,NA,0.7212,0.5663,0.8489
"MYVO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2021,TRUE,2,0,0.9136,0.7666,0.6234,0.8793
"MYVO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2022,TRUE,4,1,1,0.7944,0.6602,0.8982
"MYVO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2023,TRUE,4,1,1,0.8289,0.6995,0.9236
"MYVO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2024,TRUE,3,1,1,0.8409,0.7134,0.9316
"MYVO","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2025,TRUE,4,1,1,0.8565,0.7352,0.941
"MYVO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2017,FALSE,0,NA,NA,0.6392,0.3624,0.9033
"MYVO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2018,TRUE,3,1,1,0.7111,0.5359,0.8651
"MYVO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2019,TRUE,3,1,1,0.7271,0.5813,0.8497
"MYVO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2020,TRUE,3,0,0.8704,0.7447,0.5983,0.868
"MYVO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2021,TRUE,2,1,1,0.7987,0.6571,0.9087
"MYVO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2022,TRUE,2,0,0.9407,0.8262,0.6834,0.9311
"MYVO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2023,TRUE,4,1,1,0.8647,0.7239,0.9559
"MYVO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2024,TRUE,3,1,1,0.8686,0.7277,0.9563
"MYVO","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2025,TRUE,4,1,1,0.8782,0.7457,0.961
"MYVO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2017,TRUE,4,0,0.1371,0.4196,0.1896,0.6863
"MYVO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2018,TRUE,2,1,1,0.6403,0.4867,0.7764
"MYVO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2019,TRUE,4,0,0.164,0.6691,0.5443,0.7874
