"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"COTO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2025,FALSE,0,NA,NA,0.6712,0.4214,0.8766
"COTO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2017,FALSE,0,NA,NA,0.3462,0.1254,0.6367
"COTO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2018,FALSE,0,NA,NA,0.3788,0.2109,0.5517
"COTO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2019,TRUE,3,0,0.0818,0.3986,0.239,0.5612
"COTO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2020,TRUE,3,0,0.1104,0.4715,0.3092,0.6416
"COTO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2021,TRUE,4,0,0.1038,0.5599,0.3947,0.7395
"COTO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2022,TRUE,3,0,0.1164,0.5082,0.3368,0.689
"COTO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2023,FALSE,0,NA,NA,0.5358,0.3607,0.7158
"COTO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2024,FALSE,0,NA,NA,0.521,0.339,0.7149
"COTO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2025,FALSE,0,NA,NA,0.5257,0.3425,0.7254
"COTO","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2017,TRUE,4,0,0.1702,0.2698,0.0552,0.5875
"COTO","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2018,TRUE,3,1,1,0.499,0.3,0.713
"COTO","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2019,TRUE,2,0,0.7024,0.5966,0.3907,0.7938
"COTO","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2020,TRUE,3,0,0.7029,0.6916,0.4858,0.8743
"COTO","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2021,FALSE,0,NA,NA,0.7792,0.5906,0.9267
"COTO","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2022,FALSE,0,NA,NA,0.7787,0.5784,0.9284
"COTO","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2023,FALSE,0,NA,NA,0.8085,0.6148,0.9411
"COTO","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2024,TRUE,4,1,1,0.8099,0.601,0.9501
"COTO","12522_NW",12522,"NW","South Coastal Region",49.75757,-124.56308,2025,FALSE,0,NA,NA,0.819,0.6075,0.956
"COTO","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2017,TRUE,3,0,0.0476,0.3554,0.1208,0.6746
"COTO","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2018,TRUE,3,0,0.0373,0.4137,0.2296,0.6462
"COTO","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2019,FALSE,0,NA,NA,0.4602,0.2899,0.6616
"COTO","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2020,TRUE,3,0,0.0376,0.52,0.348,0.7034
"COTO","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2021,TRUE,2,0,0.0447,0.5966,0.4251,0.7673
"COTO","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2022,FALSE,0,NA,NA,0.6193,0.4427,0.793
"COTO","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2023,TRUE,4,0,0.0153,0.6526,0.4676,0.8201
"COTO","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2024,TRUE,4,0,0.0658,0.6673,0.4664,0.8421
"COTO","12522_SE",12522,"SE","South Coastal Region",49.70213,-124.47636,2025,FALSE,0,NA,NA,0.6835,0.4748,0.858
"COTO","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2017,TRUE,3,0,0.1582,0.2846,0.0876,0.5493
"COTO","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2018,TRUE,3,0,0.4593,0.3882,0.2353,0.5649
"COTO","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2019,TRUE,3,1,1,0.4504,0.3075,0.6033
"COTO","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2020,TRUE,3,0,0.9429,0.5277,0.3795,0.6805
"COTO","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2021,TRUE,4,1,1,0.62,0.4721,0.7658
"COTO","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2022,TRUE,3,0,0.6613,0.6342,0.4743,0.7877
"COTO","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2023,FALSE,0,NA,NA,0.6687,0.5065,0.816
"COTO","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2024,FALSE,0,NA,NA,0.6771,0.4982,0.8397
"COTO","12522_SW",12522,"SW","South Coastal Region",49.7022,-124.52268,2025,FALSE,0,NA,NA,0.69,0.5036,0.8549
"COTO","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2017,TRUE,4,0,0.1991,0.4082,0.1197,0.8051
"COTO","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2018,FALSE,0,NA,NA,0.215,0.0696,0.4305
"COTO","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2019,TRUE,4,0,0.1251,0.2183,0.076,0.3981
"COTO","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2020,TRUE,4,1,1,0.2526,0.0979,0.4568
"COTO","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2021,TRUE,4,0,0.1833,0.3111,0.1369,0.5292
"COTO","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2022,FALSE,0,NA,NA,0.2358,0.0962,0.4006
"COTO","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2023,FALSE,0,NA,NA,0.2641,0.1041,0.4501
"COTO","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2024,FALSE,0,NA,NA,0.2433,0.1012,0.4157
"COTO","127850_NE",127850,"NE","Kootenay Region",49.31307,-115.01912,2025,FALSE,0,NA,NA,0.2446,0.0975,0.4223
"COTO","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2017,TRUE,4,1,1,0.5108,0.2404,0.807
"COTO","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2018,FALSE,0,NA,NA,0.3737,0.1547,0.5955
"COTO","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2019,TRUE,4,0,0.5522,0.3667,0.1986,0.5587
"COTO","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2020,TRUE,4,1,1,0.425,0.255,0.6144
"COTO","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2021,TRUE,4,0,0.8069,0.5031,0.3272,0.6906
"COTO","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2022,TRUE,4,1,1,0.4524,0.2796,0.6472
"COTO","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2023,FALSE,0,NA,NA,0.4774,0.2999,0.6705
"COTO","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2024,FALSE,0,NA,NA,0.4624,0.2794,0.67
"COTO","127850_NW",127850,"NW","Kootenay Region",49.3096,-115.05201,2025,FALSE,0,NA,NA,0.4663,0.2869,0.6771
"COTO","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2017,FALSE,0,NA,NA,0.6004,0.2412,0.9139
"COTO","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2018,FALSE,0,NA,NA,0.2725,0.0756,0.5258
"COTO","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2019,TRUE,4,0,0.3529,0.2587,0.1223,0.4452
"COTO","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2020,TRUE,4,1,1,0.304,0.1604,0.4859
"COTO","127850_SE",127850,"SE","Kootenay Region",49.28498,-114.95395,2021,TRUE,4,0,0.4971,0.3737,0.213,0.5714
