"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYSE","294832_SE",294832,"SE","Northern Region",56.30206,-120.94608,6,3,TRUE,0.9583,0.5333,0.3378,0.7369
"MYSE","294832_SW",294832,"SW","Northern Region",56.30496,-121.00198,7,7,TRUE,1,0.5909,0.3396,0.8247
"MYSE","317428_NE",317428,"NE","South Coastal Region",49.06292,-120.79944,8,0,FALSE,0.0013,0.0446,0.0036,0.1742
"MYSE","317428_NW",317428,"NW","South Coastal Region",49.06417,-120.90943,8,0,FALSE,0.0019,0.0386,0.0035,0.147
"MYSE","317428_SE",317428,"SE","South Coastal Region",49.06053,-120.77309,7,0,FALSE,6e-04,0.0324,0.0029,0.1219
"MYSE","317428_SW",317428,"SW","South Coastal Region",49.04617,-120.85085,6,0,FALSE,1e-04,0.0659,0.003,0.3091
"MYSE","326072_NE",326072,"NE","South Coastal Region",49.09743,-122.51957,7,0,FALSE,0.0038,0.0212,0.0029,0.0691
"MYSE","326072_NW",326072,"NW","South Coastal Region",49.05235,-122.58989,9,0,FALSE,0.0016,0.0245,0.0031,0.0818
"MYSE","326072_SE",326072,"SE","South Coastal Region",49.0144,-122.52755,6,0,FALSE,0.0014,0.0219,0.0029,0.0716
"MYSE","326072_SW",326072,"SW","South Coastal Region",49.01082,-122.58104,9,0,FALSE,0.0022,0.0182,0.0033,0.0495
"MYSE","37274_NE",37274,"NE","Northern Region",53.08874,-119.20318,6,0,FALSE,0.0169,0.4873,0.2406,0.7607
"MYSE","37274_SE",37274,"SE","Northern Region",53.05051,-119.21418,5,0,FALSE,0.0325,0.394,0.2296,0.5894
"MYSE","37274_SW",37274,"SW","Northern Region",53.03564,-119.22895,6,0,FALSE,0.085,0.5953,0.3334,0.8354
"MYSE","38442_NW",38442,"NW","Okanagan Region",51.51999,-122.28978,6,1,TRUE,0.2134,0.0444,0.0124,0.1041
"MYSE","38442_SW",38442,"SW","Okanagan Region",51.50238,-122.28992,7,1,TRUE,0.161,0.0463,0.0132,0.1063
"MYSE","42026_NE",42026,"NE","Northern Region",55.85527,-121.65345,3,0,FALSE,0.0701,0.3954,0.2567,0.5548
"MYSE","42026_NW",42026,"NW","Northern Region",55.83616,-121.71691,3,0,FALSE,0.097,0.3892,0.2551,0.5465
"MYSE","42026_SE",42026,"SE","Northern Region",55.81797,-121.66405,3,1,TRUE,0.4896,0.3477,0.2267,0.4946
"MYSE","42026_SW",42026,"SW","Northern Region",55.81131,-121.70131,3,1,TRUE,0.5875,0.4146,0.2679,0.5836
"MYSE","47210_NW",47210,"NW","Okanagan Region",49.84159,-119.9783,3,0,FALSE,0.0075,0.0352,0.0067,0.0997
"MYSE","47210_SE",47210,"SE","Okanagan Region",49.79638,-119.86985,3,0,FALSE,0.0038,0.0344,0.0073,0.0978
"MYSE","47210_SW",47210,"SW","Okanagan Region",49.79097,-119.95267,2,0,FALSE,0.0054,0.0484,0.0111,0.1336
"MYSE","47322_NE",47322,"NE","Northern Region",55.69808,-120.43213,8,7,TRUE,0.9996,0.4795,0.274,0.7114
